Nombre;NombreCentro;Region;Articulo;NombreArticulo;Estado;Modelo;EANUPC;Temporada;typefield;Cantidad;date;OnHand
0031;L MONTERREY;NL;88134982;RELOJ KC KC1626 ELEGANCE CABAL, BLANCO;Activo;KC1626;20571065918;Compra única;0012; 1.0;2011/07/01;
0031;L MONTERREY;NL;88134982;RELOJ KC KC1626 ELEGANCE CABAL, BLANCO;Activo;KC1626;20571065918;Compra única;0016; 1.0;2011/03/01;
0031;L MONTERREY;NL;88134991;RELOJ KC KC1659 ELEGANCE CABA, NARANJA;Activo;KC1659;20571069237;Compra única;0012; 1.0;2011/07/01;
0031;L MONTERREY;NL;88134991;RELOJ KC KC1659 ELEGANCE CABA, NARANJA;Activo;KC1659;20571069237;Compra única;0019; 1.0;2010/12/01;
0031;L MONTERREY;NL;88135008;RELOJ KC KC1661 ELEGANCE CABALLE, AZUL;Desactivado;KC1661;20571069251;Compra única;0017; 1.0;2011/02/01;
0031;L MONTERREY;NL;88135016;RELOJ KC KC1662 ELEGANCE CABAL, BLANCO;Desactivado;KC1662;20571069268;Compra única;0017; 0.0;2011/02/01;
0031;L MONTERREY;NL;88135016;RELOJ KC KC1662 ELEGANCE CABAL, BLANCO;Desactivado;KC1662;20571069268;Compra única;0019; 1.0;2010/12/01;
0031;L MONTERREY;NL;88135024;RELOJ KC KC1665 ELEGANCE CABA, NARANJA;Activo;KC1665;20571069299;Compra única;0007; 1.0;2011/12/01;2
0031;L MONTERREY;NL;88135032;RELOJ KC KC1668 ELEGANCE CABALL, NEGRO;Activo;KC1668;20571069435;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135032;RELOJ KC KC1668 ELEGANCE CABALL, NEGRO;Activo;KC1668;20571069435;Compra única;0015; 1.0;2011/04/01;0
0031;L MONTERREY;NL;88135032;RELOJ KC KC1668 ELEGANCE CABALL, NEGRO;Activo;KC1668;20571069435;Compra única;0018; 1.0;2011/01/01;0
0031;L MONTERREY;NL;88135032;RELOJ KC KC1668 ELEGANCE CABALL, NEGRO;Activo;KC1668;20571069435;Compra única;0019; 1.0;2010/12/01;0
0031;L MONTERREY;NL;88135041;RELOJ KC KC1671 ELEGANCE CABALLE, AZUL;Activo;KC1671;20571069480;Compra única;0004; 1.0;2012/03/01;0
0031;L MONTERREY;NL;88135041;RELOJ KC KC1671 ELEGANCE CABALLE, AZUL;Activo;KC1671;20571069480;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135041;RELOJ KC KC1671 ELEGANCE CABALLE, AZUL;Activo;KC1671;20571069480;Compra única;0011; 1.0;2011/08/01;0
0031;L MONTERREY;NL;88135059;RELOJ KC KC1674 ELEGANCE CABALL, NEGRO;Activo;KC1674;20571069510;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;88135059;RELOJ KC KC1674 ELEGANCE CABALL, NEGRO;Activo;KC1674;20571069510;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135059;RELOJ KC KC1674 ELEGANCE CABALL, NEGRO;Activo;KC1674;20571069510;Compra única;0014; 1.0;2011/05/01;0
0031;L MONTERREY;NL;88135067;RELOJ KC KC1683 ELEGANCE CABALL, NEGRO;Activo;KC1683;20571071919;Compra única;0006; 1.0;2012/01/01;0
0031;L MONTERREY;NL;88135067;RELOJ KC KC1683 ELEGANCE CABALL, NEGRO;Activo;KC1683;20571071919;Compra única;0010; 1.0;2011/09/01;0
0031;L MONTERREY;NL;88135067;RELOJ KC KC1683 ELEGANCE CABALL, NEGRO;Activo;KC1683;20571071919;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135075;RELOJ KC KC1686 ELEGANCE CABALL, NEGRO;Activo;KC1686;20571071957;Compra única;0013; 1.0;2011/06/01;
0031;L MONTERREY;NL;88135075;RELOJ KC KC1686 ELEGANCE CABALL, NEGRO;Activo;KC1686;20571071957;Compra única;0014; 0.0;2011/05/01;
0031;L MONTERREY;NL;88135075;RELOJ KC KC1686 ELEGANCE CABALL, NEGRO;Activo;KC1686;20571071957;Compra única;0015; 1.0;2011/04/01;
0031;L MONTERREY;NL;88135083;RELOJ KC KC1687 ELEGANCE CABALL, NEGRO;Activo;KC1687;20571071964;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135083;RELOJ KC KC1687 ELEGANCE CABALL, NEGRO;Activo;KC1687;20571071964;Compra única;0008; 1.0;2011/11/01;0
0031;L MONTERREY;NL;88135083;RELOJ KC KC1687 ELEGANCE CABALL, NEGRO;Activo;KC1687;20571071964;Compra única;0009; 1.0;2011/10/01;0
0031;L MONTERREY;NL;88135083;RELOJ KC KC1687 ELEGANCE CABALL, NEGRO;Activo;KC1687;20571071964;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135083;RELOJ KC KC1687 ELEGANCE CABALL, NEGRO;Activo;KC1687;20571071964;Compra única;0015; 1.0;2011/04/01;0
0031;L MONTERREY;NL;88135083;RELOJ KC KC1687 ELEGANCE CABALL, NEGRO;Activo;KC1687;20571071964;Compra única;0018; 1.0;2011/01/01;0
0031;L MONTERREY;NL;88135083;RELOJ KC KC1687 ELEGANCE CABALL, NEGRO;Activo;KC1687;20571071964;Compra única;0019; 1.0;2010/12/01;0
0031;L MONTERREY;NL;88135091;RELOJ KC KC1696 ELEGANCE CABALL, NEGRO;Activo;KC1696;20571072107;Compra única;0009; 1.0;2011/10/01;0
0031;L MONTERREY;NL;88135091;RELOJ KC KC1696 ELEGANCE CABALL, NEGRO;Activo;KC1696;20571072107;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135105;RELOJ KC KC1697 ELEGANCE CABALL, NEGRO;Activo;KC1697;20571073494;Compra única;0006; 1.0;2012/01/01;0
0031;L MONTERREY;NL;88135113;RELOJ KC KC1698 ELEGANCE CABALL, NEGRO;Activo;KC1698;20571073500;Compra única;0014; 1.0;2011/05/01;1
0031;L MONTERREY;NL;88135113;RELOJ KC KC1698 ELEGANCE CABALL, NEGRO;Activo;KC1698;20571073500;Compra única;0018; 1.0;2011/01/01;1
0031;L MONTERREY;NL;88135121;RELOJ KC KC1699 ELEGANCE CABAL, BLANCO;Activo;KC1699;20571073692;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;88135121;RELOJ KC KC1699 ELEGANCE CABAL, BLANCO;Activo;KC1699;20571073692;Compra única;0006;-1.0;2012/01/01;0
0031;L MONTERREY;NL;88135121;RELOJ KC KC1699 ELEGANCE CABAL, BLANCO;Activo;KC1699;20571073692;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135121;RELOJ KC KC1699 ELEGANCE CABAL, BLANCO;Activo;KC1699;20571073692;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135121;RELOJ KC KC1699 ELEGANCE CABAL, BLANCO;Activo;KC1699;20571073692;Compra única;0015; 1.0;2011/04/01;0
0031;L MONTERREY;NL;88135121;RELOJ KC KC1699 ELEGANCE CABAL, BLANCO;Activo;KC1699;20571073692;Compra única;0017; 1.0;2011/02/01;0
0031;L MONTERREY;NL;88135148;RELOJ KC KC1713 ELEGANCE CABALL, NEGRO;Activo;KC1713;20571076792;Compra única;0009; 1.0;2011/10/01;0
0031;L MONTERREY;NL;88135148;RELOJ KC KC1713 ELEGANCE CABALL, NEGRO;Activo;KC1713;20571076792;Compra única;0015; 1.0;2011/04/01;0
0031;L MONTERREY;NL;88135156;RELOJ KC KC1714 ELEGANCE CABALL, NEGRO;Activo;KC1714;20571076815;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;88135172;RELOJ KC KC1716 ELEGANCE CABAL, BLANCO;Activo;KC1716;20571076853;Compra única;0004;-1.0;2012/03/01;1
0031;L MONTERREY;NL;88135172;RELOJ KC KC1716 ELEGANCE CABAL, BLANCO;Activo;KC1716;20571076853;Compra única;0007; 1.0;2011/12/01;1
0031;L MONTERREY;NL;88135172;RELOJ KC KC1716 ELEGANCE CABAL, BLANCO;Activo;KC1716;20571076853;Compra única;0014; 1.0;2011/05/01;1
0031;L MONTERREY;NL;88135181;RELOJ KC KC1717 ELEGANCE CABALL, NEGRO;Activo;KC1717;20571076877;Compra única;0014; 1.0;2011/05/01;1
0031;L MONTERREY;NL;88135199;RELOJ KC KC1720 ELEGANCE CABALLE, CAFE;Activo;KC1720;20571076976;Compra única;0010; 1.0;2011/09/01;0
0031;L MONTERREY;NL;88135199;RELOJ KC KC1720 ELEGANCE CABALLE, CAFE;Activo;KC1720;20571076976;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135202;RELOJ KC KC1724 ELEGANCE CABALL, NEGRO;Activo;KC1724;20571077034;Compra única;0011; 1.0;2011/08/01;
0031;L MONTERREY;NL;88135211;RELOJ KC KC1727 ELEGANCE CABALL, NEGRO;Activo;KC1727;20571077089;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;88135211;RELOJ KC KC1727 ELEGANCE CABALL, NEGRO;Activo;KC1727;20571077089;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135211;RELOJ KC KC1727 ELEGANCE CABALL, NEGRO;Activo;KC1727;20571077089;Compra única;0010; 0.0;2011/09/01;0
0031;L MONTERREY;NL;88135211;RELOJ KC KC1727 ELEGANCE CABALL, NEGRO;Activo;KC1727;20571077089;Compra única;0015; 0.0;2011/04/01;0
0031;L MONTERREY;NL;88135229;RELOJ KC KC1744 ELEGANCE CABALL, NEGRO;Activo;KC1744;20571078406;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135229;RELOJ KC KC1744 ELEGANCE CABALL, NEGRO;Activo;KC1744;20571078406;Compra única;0012; 1.0;2011/07/01;0
0031;L MONTERREY;NL;88135229;RELOJ KC KC1744 ELEGANCE CABALL, NEGRO;Activo;KC1744;20571078406;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135237;RELOJ KC KC2591 ELEGANCE DAMA, BLANCO;Activo;KC2591;20571072374;Compra única;0007; 1.0;2011/12/01;1
0031;L MONTERREY;NL;88135237;RELOJ KC KC2591 ELEGANCE DAMA, BLANCO;Activo;KC2591;20571072374;Compra única;0013; 1.0;2011/06/01;1
0031;L MONTERREY;NL;88135237;RELOJ KC KC2591 ELEGANCE DAMA, BLANCO;Activo;KC2591;20571072374;Compra única;0016; 1.0;2011/03/01;1
0031;L MONTERREY;NL;88135237;RELOJ KC KC2591 ELEGANCE DAMA, BLANCO;Activo;KC2591;20571072374;Compra única;0019; 1.0;2010/12/01;1
0031;L MONTERREY;NL;88135245;RELOJ KC KC2592 ELEGANCE DAMA PI, CAFE;Activo;KC2592;20571072381;Compra única;0010; 1.0;2011/09/01;0
0031;L MONTERREY;NL;88135245;RELOJ KC KC2592 ELEGANCE DAMA PI, CAFE;Activo;KC2592;20571072381;Compra única;0018; 1.0;2011/01/01;0
0031;L MONTERREY;NL;88135253;RELOJ KC KC2593 ELEGANCE DAMA P, NEGRO;Activo;KC2593;20571072060;Compra única;0003;-1.0;2012/04/01;0
0031;L MONTERREY;NL;88135253;RELOJ KC KC2593 ELEGANCE DAMA P, NEGRO;Activo;KC2593;20571072060;Compra única;0004; 1.0;2012/03/01;0
0031;L MONTERREY;NL;88135253;RELOJ KC KC2593 ELEGANCE DAMA P, NEGRO;Activo;KC2593;20571072060;Compra única;0014; 1.0;2011/05/01;0
0031;L MONTERREY;NL;88135253;RELOJ KC KC2593 ELEGANCE DAMA P, NEGRO;Activo;KC2593;20571072060;Compra única;0017; 1.0;2011/02/01;0
0031;L MONTERREY;NL;88135253;RELOJ KC KC2593 ELEGANCE DAMA P, NEGRO;Activo;KC2593;20571072060;Compra única;0019; 1.0;2010/12/01;0
0031;L MONTERREY;NL;88135261;RELOJ KC KC2597 ELEGANCE DAMA PI, CAFE;Activo;KC2597;20571076747;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135261;RELOJ KC KC2597 ELEGANCE DAMA PI, CAFE;Activo;KC2597;20571076747;Compra única;0012; 1.0;2011/07/01;0
0031;L MONTERREY;NL;88135261;RELOJ KC KC2597 ELEGANCE DAMA PI, CAFE;Activo;KC2597;20571076747;Compra única;0014; 1.0;2011/05/01;0
0031;L MONTERREY;NL;88135270;RELOJ KC KC2598 ELEGANCE DAMA, BLANCO;Activo;KC2598;20571076785;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135270;RELOJ KC KC2598 ELEGANCE DAMA, BLANCO;Activo;KC2598;20571076785;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135288;RELOJ KC KC2603 ELEGANCE DAMA P, NEGRO;Activo;KC2603;20571078826;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135288;RELOJ KC KC2603 ELEGANCE DAMA P, NEGRO;Activo;KC2603;20571078826;Compra única;0012; 1.0;2011/07/01;0
0031;L MONTERREY;NL;88135296;RELOJ KC KC2604 ELEGANCE DAMA, BLANCO;Activo;KC2604;20571078833;Compra única;0007; 1.0;2011/12/01;1
0031;L MONTERREY;NL;88135296;RELOJ KC KC2604 ELEGANCE DAMA, BLANCO;Activo;KC2604;20571078833;Compra única;0008; 1.0;2011/11/01;1
0031;L MONTERREY;NL;88135296;RELOJ KC KC2604 ELEGANCE DAMA, BLANCO;Activo;KC2604;20571078833;Compra única;0015; 1.0;2011/04/01;1
0031;L MONTERREY;NL;88135300;RELOJ KC KC3862 ELEGANCE CABALL, PLATA;Activo;KC3862;20571037724;Compra única;0010; 1.0;2011/09/01;0
0031;L MONTERREY;NL;88135300;RELOJ KC KC3862 ELEGANCE CABALL, PLATA;Activo;KC3862;20571037724;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135318;RELOJ KC KC3891 ELEGANCE CABALL, PLATA;Desactivado;KC3891;20571056039;Compra única;0019; 1.0;2010/12/01;
0031;L MONTERREY;NL;88135326;RELOJ KC KC3911 ELEGANCE CABALL, PLATA;Desactivado;KC3911;20571069459;Compra única;0001; 0.0;2012/06/01;1
0031;L MONTERREY;NL;88135334;RELOJ KC KC3917 ELEGANCE CABALL, NEGRO;Activo;KC3917;20571071995;Compra única;0012; 1.0;2011/07/01;1
0031;L MONTERREY;NL;88135334;RELOJ KC KC3917 ELEGANCE CABALL, NEGRO;Activo;KC3917;20571071995;Compra única;0015; 1.0;2011/04/01;1
0031;L MONTERREY;NL;88135342;RELOJ KC KC3918 ELEGANCE CABALLE, AZUL;Activo;KC3918;20571072008;Compra única;0015; 1.0;2011/04/01;1
0031;L MONTERREY;NL;88135351;RELOJ KC KC3919 ELEGANCE CABAL, BLANCO;Activo;KC3919;20571072022;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135351;RELOJ KC KC3919 ELEGANCE CABAL, BLANCO;Activo;KC3919;20571072022;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135351;RELOJ KC KC3919 ELEGANCE CABAL, BLANCO;Activo;KC3919;20571072022;Compra única;0015; 1.0;2011/04/01;0
0031;L MONTERREY;NL;88135369;RELOJ KC KC3920 ELEGANCE CABALL, PLATA;Activo;KC3920;20571072114;Compra única;0004; 1.0;2012/03/01;1
0031;L MONTERREY;NL;88135377;RELOJ KC KC3923 ELEGANCE CABALL, PLATA;Activo;KC3923;20571072145;Compra única;0016; 1.0;2011/03/01;
0031;L MONTERREY;NL;88135377;RELOJ KC KC3923 ELEGANCE CABALL, PLATA;Activo;KC3923;20571072145;Compra única;0019; 0.0;2010/12/01;
0031;L MONTERREY;NL;88135385;RELOJ KC KC3924 ELEGANCE CABALL, PLATA;Desactivado;KC3924;20571072152;Compra única;0019; 1.0;2010/12/01;
0031;L MONTERREY;NL;88135393;RELOJ KC KC3927 ELEGANCE CABALL, NEGRO;Activo;KC3927;20571073715;Compra única;0013; 1.0;2011/06/01;0
0031;L MONTERREY;NL;88135407;RELOJ KC KC3947 ELEGANCE CABALL, NEGRO;Activo;KC3947;20571076808;Compra única;0006; 1.0;2012/01/01;0
0031;L MONTERREY;NL;88135415;RELOJ KC KC3948 ELEGANCE CABALLE, GRIS;Activo;KC3948;20571076822;Compra única;0006; 1.0;2012/01/01;0
0031;L MONTERREY;NL;88135431;RELOJ KC KC3950 ELEGANCE CABALLE, CAFE;Activo;KC3950;20571076860;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135474;RELOJ KC KC4707 ELEGANCE DAMA A, PLATA;Activo;KC4707;20571072077;Compra única;0005;-1.0;2012/02/01;1
0031;L MONTERREY;NL;88135474;RELOJ KC KC4707 ELEGANCE DAMA A, PLATA;Activo;KC4707;20571072077;Compra única;0006; 1.0;2012/01/01;1
0031;L MONTERREY;NL;88135482;RELOJ KC KC4708 ELEGANCE DAMA A, PLATA;Activo;KC4708;20571072084;Compra única;0006; 1.0;2012/01/01;0
0031;L MONTERREY;NL;88135504;RELOJ KC KC4711 ELEGANCE DAMA A, NEGRO;Activo;KC4711;20571074699;Compra única;0008; 1.0;2011/11/01;0
0031;L MONTERREY;NL;88135512;RELOJ KC KC4713 ELEGANCE DAMA ACE, ORO;Activo;KC4713;20571076754;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;88135512;RELOJ KC KC4713 ELEGANCE DAMA ACE, ORO;Activo;KC4713;20571076754;Compra única;0009; 1.0;2011/10/01;0
0031;L MONTERREY;NL;88135512;RELOJ KC KC4713 ELEGANCE DAMA ACE, ORO;Activo;KC4713;20571076754;Compra única;0015; 1.0;2011/04/01;0
0031;L MONTERREY;NL;88135539;RELOJ KC KC4719 ELEGANCE DAMA ACE, ORO;Activo;KC4719;20571078635;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;88135539;RELOJ KC KC4719 ELEGANCE DAMA ACE, ORO;Activo;KC4719;20571078635;Compra única;0012; 1.0;2011/07/01;0
0031;L MONTERREY;NL;88135563;RELOJ KC KC4722 ELEGANCE DAMA A, PLATA;Activo;KC4722;20571078871;Compra única;0012; 1.0;2011/07/01;
0031;L MONTERREY;NL;88135571;RELOJ KC KC4732 ELEGANCE DAMA A, PLATA;Activo;KC4732;20571078888;Compra única;0003; 0.0;2012/04/01;1
0031;L MONTERREY;NL;1001946770;RELOJ KENNETH COLE CABALLERO PIEL NEGRO;Activo;KC1752;20571079731;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1001946770;RELOJ KENNETH COLE CABALLERO PIEL NEGRO;Activo;KC1752;20571079731;Compra única;0009; 1.0;2011/10/01;0
0031;L MONTERREY;NL;1001946770;RELOJ KENNETH COLE CABALLERO PIEL NEGRO;Activo;KC1752;20571079731;Compra única;0010;-1.0;2011/09/01;0
0031;L MONTERREY;NL;1001946788;RELOJ KENNETH COLE CABALLERO ACERO NEGRO;Desactivado;KC3994;20571079793;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1001946800;RELOJ KENNETH COLE CABALLERO SILICON NEG;Desactivado;KC1762;20571081192;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1003342499;RELOJ KC KC1781 ELEGANCE CABALLE, CAFE;Activo;KC1781;20571084360;Compra única;0006; 1.0;2012/01/01;0
0031;L MONTERREY;NL;1003342499;RELOJ KC KC1781 ELEGANCE CABALLE, CAFE;Activo;KC1781;20571084360;Compra única;0008; 1.0;2011/11/01;0
0031;L MONTERREY;NL;1003342502;RELOJ KC KC3995 ELEGANCE CABALL, PLATA;Activo;KC3995;20571079809;Compra única;0001; 1.0;2012/06/01;1
0031;L MONTERREY;NL;1003342502;RELOJ KC KC3995 ELEGANCE CABALL, PLATA;Activo;KC3995;20571079809;Compra única;0004;-1.0;2012/03/01;1
0031;L MONTERREY;NL;1003342502;RELOJ KC KC3995 ELEGANCE CABALL, PLATA;Activo;KC3995;20571079809;Compra única;0006; 1.0;2012/01/01;1
0031;L MONTERREY;NL;1003342511;RELOJ KC KC2621 ELEGANCE DAMA, BLANCO;Activo;KC2621;20571080614;Compra única;0002; 2.0;2012/05/01;0
0031;L MONTERREY;NL;1003342511;RELOJ KC KC2621 ELEGANCE DAMA, BLANCO;Activo;KC2621;20571080614;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1003342529;RELOJ KC KC2609 ELEGANCE DAMA, BLANCO;Activo;KC2609;20571078918;Compra única;0007; 1.0;2011/12/01;1
0031;L MONTERREY;NL;1003342529;RELOJ KC KC2609 ELEGANCE DAMA, BLANCO;Activo;KC2609;20571078918;Compra única;0009; 1.0;2011/10/01;1
0031;L MONTERREY;NL;1003342545;RELOJ KC KC3993 ELEGANCE CABALL, PLATA;Activo;KC3993;20571079786;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1003342553;RELOJ KC KC9046 ELEGANCE CABALLE, CAFE;Activo;KC9046;20571085060;Compra única;0004; 1.0;2012/03/01;0
0031;L MONTERREY;NL;1003342553;RELOJ KC KC9046 ELEGANCE CABALLE, CAFE;Activo;KC9046;20571085060;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1003342553;RELOJ KC KC9046 ELEGANCE CABALLE, CAFE;Activo;KC9046;20571085060;Compra única;0008; 1.0;2011/11/01;0
0031;L MONTERREY;NL;1003342561;RELOJ KC KC2647 ELEGANCE DAMA PI, CAFE;Activo;KC2647;20571084483;Compra única;0008; 1.0;2011/11/01;0
0031;L MONTERREY;NL;1004583201;RELOJ KC KC1632 ELEGANCE CABALL, NEGRO;Activo;KC1632;20571066458;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1004583201;RELOJ KC KC1632 ELEGANCE CABALL, NEGRO;Activo;KC1632;20571066458;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1004583210;RELOJ KC KC1718 ELEGANCE CABALL, NEGRO;Activo;KC1718;20571076952;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1004583228;RELOJ KC KC1777 ELEGANCE CABALL, NEGRO;Activo;KC1777;20571084551;Compra única;0002; 1.0;2012/05/01;1
0031;L MONTERREY;NL;1004583236;RELOJ KC KC1793 ELEGANCE CABALL, NEGRO;Activo;KC1793;20571085329;Compra única;0004; 1.0;2012/03/01;0
0031;L MONTERREY;NL;1004583244;RELOJ KC KC9067 ELEGANCE CABA, GRAFITO;Activo;KC9067;20571085770;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;1004583252;RELOJ KC KC1817 ELEGANCE CABALL, NEGRO;Activo;KC1817;20571085688;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1004583252;RELOJ KC KC1817 ELEGANCE CABALL, NEGRO;Activo;KC1817;20571085688;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;1004583261;RELOJ KC KC2673 ELEGANCE DAMA P, NEGRO;Activo;KC2673;20571085657;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;1004583261;RELOJ KC KC2673 ELEGANCE DAMA P, NEGRO;Activo;KC2673;20571085657;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1004583287;RELOJ KC KC4791 ELEGANCE DAMA ACE, ORO;Activo;KC4791;20571085718;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1004583295;RELOJ KC KC4793 ELEGANCE DAMA ACE, ORO;Activo;KC4793;20571085756;Compra única;0003; 1.0;2012/04/01;0
0031;L MONTERREY;NL;1004583295;RELOJ KC KC4793 ELEGANCE DAMA ACE, ORO;Activo;KC4793;20571085756;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1004583309;RELOJ KC KC4759 ELEG, BICOLOR/REVERSIB;Activo;KC4759;20571082151;Compra única;0007; 1.0;2011/12/01;0
0031;L MONTERREY;NL;1004583317;RELOJ KC KC4772 ELEGANCE DAMA A, PLATA;Activo;KC4772;20571085213;Compra única;0005; 1.0;2012/02/01;0
0031;L MONTERREY;NL;1004583333;RELOJ KC KC4792 ELEGANCE DAMA A, PLATA;Activo;KC4792;20571085725;Compra única;0006; 1.0;2012/01/01;0
0031;L MONTERREY;NL;1006118107;RELOJ KC KC4809 ELEGANCE DAMA ACE, ORO;Activo;KC4809;20571088498;Compra única;0002; 0.0;2012/05/01;1
0031;L MONTERREY;NL;1008312946;RELOJ KC KC2689 ELEGANCE DAMA, BLANCO;Activo;KC2689;20571088467;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1008312946;RELOJ KC KC2689 ELEGANCE DAMA, BLANCO;Activo;KC2689;20571088467;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;1008314426;RELOJ KC KC9103 ELEGANCE CABALL, PLATA;Activo;KC9103;20571089686;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;1008314523;RELOJ KC KC9047 ELEGANCE CABALLE, CAFE;Activo;KC9047;20571085077;Compra única;0002; 1.0;2012/05/01;0
0031;L MONTERREY;NL;1009171939;RELOJ KC KC1846 ELEGANCE CABALL, NEGRO;Activo;KC1846;20571089693;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1009171947;RELOJ KC KC1745 ELEGANCE CABALLE, CAFE;Activo;KC1745;20571078956;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1009171955;RELOJ KC KC1816 ELEGANCE CABALL, NEGRO;Activo;KC1816;20571085602;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1009171963;RELOJ KC KC1612 ELEGANCE CABALL, NEGRO;Activo;KC1612;20571061828;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1009171998;RELOJ KC KC1770 ELEGANCE CABALLE, CAFE;Activo;KC1770;20571081352;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1009172013;RELOJ KC KC3991 ELEGANCE CABALL, PLATA;Activo;KC3991;20571079762;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1009172030;RELOJ KC KC1854 ELEGANCE CABALL, NEGRO;Activo;KC1854;20571090286;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1009172048;RELOJ KC KC1853 ELEGANCE CABALL, NEGRO;Activo;KC1853;20571090361;Compra única;0001; 1.0;2012/06/01;0
0031;L MONTERREY;NL;1009172056;RELOJ KC KC9118 ELEGANCE CABALL, PLATA;Activo;KC9118;20571090309;Compra única;0001; 0.0;2012/06/01;1
0034;F CHIHUAHUA;CHI;44836271;RELOJ KC KC3584 CABALLERO ACER, BLANCO;Desactivado;KC3584;20571063129;Compra única;0014;-1.0;2011/05/01;
0034;F CHIHUAHUA;CHI;60720266;RELOJ KC KC1345 CABALLERO PIEL, CAFE;Activo;KC1345;20571061835;Compra única;0007; 1.0;2011/12/01;1
0034;F CHIHUAHUA;CHI;60720266;RELOJ KC KC1345 CABALLERO PIEL, CAFE;Activo;KC1345;20571061835;Compra única;0015; 1.0;2011/04/01;1
0034;F CHIHUAHUA;CHI;60976597;RELOJ KC KC1428 CABALLERO CAUCHO;Desactivado;KC1428;20571437791;Compra única;0016; 1.0;2011/03/01;
0034;F CHIHUAHUA;CHI;60976627;RELOJ KC KC1434 CABALLERO PIEL;Activo;KC1434;20571439665;Compra única;0003; 1.0;2012/04/01;0
0034;F CHIHUAHUA;CHI;60976627;RELOJ KC KC1434 CABALLERO PIEL;Activo;KC1434;20571439665;Compra única;0007; 0.0;2011/12/01;0
0034;F CHIHUAHUA;CHI;71654931;"""RELOJ KENNETH COLE CABALLERO, ANALOGO,";Activo;KC1491;20571006607;Compra única;0007; 1.0;2011/12/01;0
